title,year_text,price,mileage,Գին_USD,Տարեթիվ,Վազք,Մակնիշ,Մեքենայի_տարիք
Toyota Rav 4,2020,$ 9 500,83211 կմ,9500.0,2020.0,83211.0,Toyota,5.0
Hongqi E-QM5,2025,֏ 8 500 000,10 կմ,21250.0,2025.0,10.0,Hongqi,0.0
Toyota Camry,2019,$ 8 200,12997 կմ,8200.0,2019.0,12997.0,Toyota,6.0
BYD Song Plus,2025,֏ 10 000 000,10 կմ,25000.0,2025.0,10.0,BYD,0.0
Land Rover Range Rover Evoque,2020,$ 13 400,10947 կմ,13400.0,2020.0,10947.0,Land,5.0
Toyota Camry,2021,$ 11 400,7915 կմ,11400.0,2021.0,7915.0,Toyota,4.0
Nissan Rogue,2019,$ 3 800,16947 կմ,3800.0,2019.0,16947.0,Nissan,6.0
Ford F150,2019,$ 13 300,14321 կմ,13300.0,2019.0,14321.0,Ford,6.0
Honda Accord,2021,$ 8 400,5197 կմ,8400.0,2021.0,5197.0,Honda,4.0
Nissan Rogue,2019,$ 3 800,16477 կմ,3800.0,2019.0,16477.0,Nissan,6.0
Honda CR-V,2020,$ 9 000,8247 կմ,9000.0,2020.0,8247.0,Honda,5.0
Ford Fusion,2019,$ 3 200,16954 կմ,3200.0,2019.0,16954.0,Ford,6.0
Nissan Rogue,2019,$ 4 200,11214 կմ,4200.0,2019.0,11214.0,Nissan,6.0
Mazda 3,2021,$ 6 100,6487 կմ,6100.0,2021.0,6487.0,Mazda,4.0
Mitsubishi Eclipse Cross,2021,$ 20 700,27500 մղոն,20700.0,2021.0,27500.0,Mitsubishi,4.0
Nissan Rogue,2021,$ 6 500,5695 կմ,6500.0,2021.0,5695.0,Nissan,4.0
Land Rover Range Rover,2020,$ 38 400,9147 կմ,38400.0,2020.0,9147.0,Land,5.0
Mazda CX5,2023,$ 13 200,4265 կմ,13200.0,2023.0,4265.0,Mazda,2.0
Land Rover Range Rover Sport,2021,$ 30 300,8252 կմ,30300.0,2021.0,8252.0,Land,4.0
Subaru Forester,2019,$ 4 700,15934 կմ,4700.0,2019.0,15934.0,Subaru,6.0
Chevrolet Equinox,2019,$ 4 100,15932 կմ,4100.0,2019.0,15932.0,Chevrolet,6.0
Hyundai Elantra,2019,$ 2 400,15447 կմ,2400.0,2019.0,15447.0,Hyundai,6.0
Jeep Compass,2020,$ 4 800,7114 կմ,4800.0,2020.0,7114.0,Jeep,5.0
Chevrolet Malibu,2021,$ 7 100,6711 կմ,7100.0,2021.0,6711.0,Chevrolet,4.0
Ford Fusion,2020,$ 4 200,6241 կմ,4200.0,2020.0,6241.0,Ford,5.0
Ford Escape,2019,$ 6 100,13147 կմ,6100.0,2019.0,13147.0,Ford,6.0
Kia Optima,2019,$ 3 600,13447 կմ,3600.0,2019.0,13447.0,Kia,6.0
Kia Optima,2019,$ 2 900,16954 կմ,2900.0,2019.0,16954.0,Kia,6.0
BMW X5,2004,$ 11 300,248000 կմ,11300.0,2004.0,248000.0,BMW,21.0
Infiniti Q50,2019,$ 6 900,12459 կմ,6900.0,2019.0,12459.0,Infiniti,6.0
Chevrolet Trax,2019,$ 4 100,12947 կմ,4100.0,2019.0,12947.0,Chevrolet,6.0
BMW 330,2020,$ 13 500,8216 կմ,13500.0,2020.0,8216.0,BMW,5.0
Honda Fit,2019,$ 3 300,46400 կմ,3300.0,2019.0,46400.0,Honda,6.0
Mazda CX 30,2023,$ 11 700,5174 կմ,11700.0,2023.0,5174.0,Mazda,2.0
Ford F150,2021,$ 15 500,6147 կմ,15500.0,2021.0,6147.0,Ford,4.0
Hyundai Tucson,2023,$ 16 100,5174 կմ,16100.0,2023.0,5174.0,Hyundai,2.0
Hyundai Kona,2019,$ 4 300,13947 կմ,4300.0,2019.0,13947.0,Hyundai,6.0
Nissan Rogue,2021,$ 6 500,3947 կմ,6500.0,2021.0,3947.0,Nissan,4.0
Chevrolet Cruze,2018,$ 9 500,94000 կմ,9500.0,2018.0,94000.0,Chevrolet,7.0
Infiniti Q50,2023,$ 11 900,5175 կմ,11900.0,2023.0,5175.0,Infiniti,2.0
Jeep Wrangler,2019,$ 9 500,15947 կմ,9500.0,2019.0,15947.0,Jeep,6.0
Mitsubishi Outlander,2022,$ 6 300,5147 կմ,6300.0,2022.0,5147.0,Mitsubishi,3.0
Subaru Legacy,2024,$ 9 500,251 մղոն,9500.0,2024.0,251.0,Subaru,1.0
Hyundai Kona,2020,$ 4 200,34992 մղոն,4200.0,2020.0,34992.0,Hyundai,5.0
Hyundai Kona,2021,$ 4 400,49311 մղոն,4400.0,2021.0,49311.0,Hyundai,4.0
Hyundai Kona,2022,$ 4 800,39411 մղոն,4800.0,2022.0,39411.0,Hyundai,3.0
Hyundai Kona,2021,$ 4 500,69147 մղոն,4500.0,2021.0,69147.0,Hyundai,4.0
Hyundai Kona,2021,$ 4 500,69604 մղոն,4500.0,2021.0,69604.0,Hyundai,4.0
Hyundai Kona,2021,$ 4 600,94877 կմ,4600.0,2021.0,94877.0,Hyundai,4.0
Hyundai Kona,2019,$ 3 800,46927 մղոն,3800.0,2019.0,46927.0,Hyundai,6.0
Hyundai Kona,2019,$ 3 700,69314 մղոն,3700.0,2019.0,69314.0,Hyundai,6.0
Kia Seltos,2024,$ 6 400,18544 կմ,6400.0,2024.0,18544.0,Kia,1.0
Hyundai Elantra,2020,$ 3 600,66031 կմ,3600.0,2020.0,66031.0,Hyundai,5.0
Toyota Camry,2020,$ 7 100,81333 կմ,7100.0,2020.0,81333.0,Toyota,5.0
Jeep Compass,2020,$ 4 800,47155 կմ,4800.0,2020.0,47155.0,Jeep,5.0
Toyota Camry,2020,$ 7 300,26411 կմ,7300.0,2020.0,26411.0,Toyota,5.0
Nissan Rogue,2021,$ 5 100,53144 կմ,5100.0,2021.0,53144.0,Nissan,4.0
Chevrolet Equinox,2020,$ 3 500,56148 կմ,3500.0,2020.0,56148.0,Chevrolet,5.0
Nissan Rogue,2018,$ 14 500,107000 կմ,14500.0,2018.0,107000.0,Nissan,7.0
Kia Forte,2021,$ 3 800,69147 կմ,3800.0,2021.0,69147.0,Kia,4.0
Jeep Compass,2021,$ 4 500,35139 կմ,4500.0,2021.0,35139.0,Jeep,4.0
Kia K4,2025,$ 8 900,1362 կմ,8900.0,2025.0,1362.0,Kia,0.0
Ford Fusion,2019,$ 3 800,62144 մղոն,3800.0,2019.0,62144.0,Ford,6.0
Jeep Wrangler,2020,$ 10 200,63147 մղոն,10200.0,2020.0,63147.0,Jeep,5.0
Nissan Rogue,2021,$ 5 400,81344 կմ,5400.0,2021.0,81344.0,Nissan,4.0
Changan Deepal S09,2025,֏ 21 500 000,1200 կմ,53750.0,2025.0,1200.0,Changan,0.0
Dodge Journey,2020,$ 3 500,64779 կմ,3500.0,2020.0,64779.0,Dodge,5.0
Jeep Compass,2020,$ 4 800,51466 կմ,4800.0,2020.0,51466.0,Jeep,5.0
BMW 330,2021,$ 11 700,103698 մղոն,11700.0,2021.0,103698.0,BMW,4.0
Kia Sportage,2023,$ 8 200,38148 մղոն,8200.0,2023.0,38148.0,Kia,2.0
Honda Accord,2022,$ 7 900,31682 կմ,7900.0,2022.0,31682.0,Honda,3.0
Nissan Kicks,2021,$ 4 600,70688 կմ,4600.0,2021.0,70688.0,Nissan,4.0
Jeep Cherokee,2022,$ 5 400,34233 մղոն,5400.0,2022.0,34233.0,Jeep,3.0
Kia K5,2021,$ 6 100,66947 կմ,6100.0,2021.0,66947.0,Kia,4.0
Toyota Camry,2021,$ 8 500,61344 կմ,8500.0,2021.0,61344.0,Toyota,4.0
Honda CR-V,2021,$ 10 400,26115 կմ,10400.0,2021.0,26115.0,Honda,4.0
Toyota Corolla,2020,$ 4 600,69211 մղոն,4600.0,2020.0,69211.0,Toyota,5.0
Hyundai Elantra,2023,$ 5 600,28444 կմ,5600.0,2023.0,28444.0,Hyundai,2.0
Mazda CX5,2020,$ 6 600,36478 կմ,6600.0,2020.0,36478.0,Mazda,5.0
Lexus NX 300t,2020,$ 11 500,25144 կմ,11500.0,2020.0,25144.0,Lexus,5.0
Jeep Compass,2022,$ 5 200,51324 կմ,5200.0,2022.0,51324.0,Jeep,3.0
Kia Seltos,2021,$ 3 900,85412 կմ,3900.0,2021.0,85412.0,Kia,4.0
Dodge Journey,2020,$ 3 600,52147 կմ,3600.0,2020.0,52147.0,Dodge,5.0
Hyundai Elantra,2018,$ 11 800,136794 կմ,11800.0,2018.0,136794.0,Hyundai,7.0
Lexus RX 350,2020,$ 13 900,91311 կմ,13900.0,2020.0,91311.0,Lexus,5.0
Ford Fusion,2019,$ 3 900,13258 կմ,3900.0,2019.0,13258.0,Ford,6.0
Kia Optima,2019,$ 3 600,10465 կմ,3600.0,2019.0,10465.0,Kia,6.0
Dodge Journey,2019,$ 12 800,145000 կմ,12800.0,2019.0,145000.0,Dodge,6.0
Chevrolet Malibu,2021,$ 7 100,9147 կմ,7100.0,2021.0,9147.0,Chevrolet,4.0
Kia K5,2023,$ 10 400,2146 կմ,10400.0,2023.0,2146.0,Kia,2.0
Lexus RX 350,2019,$ 20 200,14711 կմ,20200.0,2019.0,14711.0,Lexus,6.0
Kia K5,2022,$ 9 600,3214 կմ,9600.0,2022.0,3214.0,Kia,3.0
Ford Fusion,2020,$ 4 200,10395 կմ,4200.0,2020.0,10395.0,Ford,5.0
Mercedes-Benz E 300,2020,$ 16 400,12974 կմ,16400.0,2020.0,12974.0,Mercedes-Benz,5.0
Mazda CX5,2023,$ 12 500,3297 կմ,12500.0,2023.0,3297.0,Mazda,2.0
Honda Accord,2021,$ 8 800,8137 կմ,8800.0,2021.0,8137.0,Honda,4.0
Toyota C-HR,2020,$ 6 800,69121 մղոն,6800.0,2020.0,69121.0,Toyota,5.0
Toyota C-HR,2019,$ 6 500,59331 մղոն,6500.0,2019.0,59331.0,Toyota,6.0
Toyota C-HR,2020,$ 7 200,95468 մղոն,7200.0,2020.0,95468.0,Toyota,5.0
Toyota C-HR,2020,$ 7 200,49994 մղոն,7200.0,2020.0,49994.0,Toyota,5.0
Toyota C-HR,2020,$ 6 900,32579 մղոն,6900.0,2020.0,32579.0,Toyota,5.0
BMW 530,2017,$ 28 500,134000 կմ,28500.0,2017.0,134000.0,BMW,8.0
Jeep Cherokee,2019,$ 5 100,12947 կմ,5100.0,2019.0,12947.0,Jeep,6.0
Mitsubishi Outlander,2020,$ 4 600,7924 կմ,4600.0,2020.0,7924.0,Mitsubishi,5.0
Toyota Land Cruiser Prado,2024,$ 110 000,6000 կմ,110000.0,2024.0,6000.0,Toyota,1.0
Ford F150,2023,$ 150 000,20000 կմ,150000.0,2023.0,20000.0,Ford,2.0
Nissan Rogue,2021,$ 6 500,6198 կմ,6500.0,2021.0,6198.0,Nissan,4.0
BMW 740,2024,$ 130 000,3200 կմ,130000.0,2024.0,3200.0,BMW,1.0
Ford Fusion,2020,$ 4 200,41008 կմ,4200.0,2020.0,41008.0,Ford,5.0
Ford Fusion,2019,$ 3 800,40211 մղոն,3800.0,2019.0,40211.0,Ford,6.0
BMW XM,2024,$ 180 000,21000 կմ,180000.0,2024.0,21000.0,BMW,1.0
Lexus RX 350,2019,$ 13 500,49321 մղոն,13500.0,2019.0,49321.0,Lexus,6.0
Ford Fusion,2019,$ 3 500,41302 մղոն,3500.0,2019.0,41302.0,Ford,6.0
BMW 230,2017,$ 18 000,17000 մղոն,18000.0,2017.0,17000.0,BMW,8.0
Lexus RX 350,2019,$ 13 200,61108 մղոն,13200.0,2019.0,61108.0,Lexus,6.0
Lexus RX 350,2019,$ 13 400,52210 կմ,13400.0,2019.0,52210.0,Lexus,6.0
Jeep Cherokee,2021,$ 5 900,58122 կմ,5900.0,2021.0,58122.0,Jeep,4.0
Lexus RX 350,2019,$ 13 500,51113 մղոն,13500.0,2019.0,51113.0,Lexus,6.0
Lexus RX 350,2019,$ 13 300,50031 մղոն,13300.0,2019.0,50031.0,Lexus,6.0
Lexus RX 350,2019,$ 13 200,61182 կմ,13200.0,2019.0,61182.0,Lexus,6.0
Lexus GX 460,2022,$ 27 400,41023 կմ,27400.0,2022.0,41023.0,Lexus,3.0
Lexus GX 460,2020,$ 21 200,42853 կմ,21200.0,2020.0,42853.0,Lexus,5.0
Mercedes-Benz C 200,1995,$ 3 500,450000 կմ,3500.0,1995.0,450000.0,Mercedes-Benz,30.0
Lexus GX 460,2023,$ 30 200,35441 մղոն,30200.0,2023.0,35441.0,Lexus,2.0
Lexus GX 460,2022,$ 27 400,51779 մղոն,27400.0,2022.0,51779.0,Lexus,3.0
Mazda 6,2019,$ 16 500,125529 կմ,16500.0,2019.0,125529.0,Mazda,6.0
Jeep Cherokee,2019,$ 4 300,49211 մղոն,4300.0,2019.0,49211.0,Jeep,6.0
Jeep Cherokee,2019,$ 4 200,62744 մղոն,4200.0,2019.0,62744.0,Jeep,6.0
Jeep Cherokee,2020,$ 5 600,69221 կմ,5600.0,2020.0,69221.0,Jeep,5.0
Jeep Cherokee,2021,$ 6 600,59117 մղոն,6600.0,2021.0,59117.0,Jeep,4.0
Jeep Cherokee,2020,$ 5 300,29442 մղոն,5300.0,2020.0,29442.0,Jeep,5.0
Mazda CX5,2021,$ 9 200,32877 կմ,9200.0,2021.0,32877.0,Mazda,4.0
Mazda CX5,2024,$ 9 700,1977 մղոն,9700.0,2024.0,1977.0,Mazda,1.0
Mazda CX5,2019,$ 6 500,59477 կմ,6500.0,2019.0,59477.0,Mazda,6.0
Suzuki Grand Vitara,2008,$ 10 500,167000 կմ,10500.0,2008.0,167000.0,Suzuki,17.0
Mazda CX5,2020,$ 7 600,29887 մղոն,7600.0,2020.0,29887.0,Mazda,5.0
Mazda CX5,2021,$ 9 100,21977 կմ,9100.0,2021.0,21977.0,Mazda,4.0
Kia K4,2025,$ 7 400,1627 մղոն,7400.0,2025.0,1627.0,Kia,0.0
Kia K4,2025,$ 7 600,1050 կմ,7600.0,2025.0,1050.0,Kia,0.0
Kia K4,2025,$ 7 400,1947 կմ,7400.0,2025.0,1947.0,Kia,0.0
Kia K4,2025,$ 7 400,2914 կմ,7400.0,2025.0,2914.0,Kia,0.0
Kia K4,2025,$ 7 500,1345 մղոն,7500.0,2025.0,1345.0,Kia,0.0
Dodge Journey,2020,$ 2 900,39447 մղոն,2900.0,2020.0,39447.0,Dodge,5.0
Dodge Journey,2019,$ 2 400,61377 մղոն,2400.0,2019.0,61377.0,Dodge,6.0
Toyota C-HR,2020,$ 7 100,79402 մղոն,7100.0,2020.0,79402.0,Toyota,5.0
Toyota C-HR,2019,$ 6 500,49769 մղոն,6500.0,2019.0,49769.0,Toyota,6.0
Toyota C-HR,2020,$ 7 200,72643 մղոն,7200.0,2020.0,72643.0,Toyota,5.0
Chevrolet Volt,2018,$ 4 500,85132 մղոն,4500.0,2018.0,85132.0,Chevrolet,7.0
Jeep Cherokee,2019,$ 4 200,56076 մղոն,4200.0,2019.0,56076.0,Jeep,6.0
Toyota C-HR,2020,$ 7 100,73254 մղոն,7100.0,2020.0,73254.0,Toyota,5.0
Toyota C-HR,2019,$ 5 500,68183 մղոն,5500.0,2019.0,68183.0,Toyota,6.0
Hyundai Kona,2020,$ 4 100,72062 մղոն,4100.0,2020.0,72062.0,Hyundai,5.0
Hyundai Kona,2019,$ 3 800,49314 մղոն,3800.0,2019.0,49314.0,Hyundai,6.0
Hyundai Kona,2019,$ 3 800,394771 մղոն,3800.0,2019.0,394771.0,Hyundai,6.0
Dodge Journey,2020,$ 2 900,51622 կմ,2900.0,2020.0,51622.0,Dodge,5.0
Dodge Journey,2020,$ 2 800,46217 մղոն,2800.0,2020.0,46217.0,Dodge,5.0
Dodge Journey,2020,$ 2 800,55914 մղոն,2800.0,2020.0,55914.0,Dodge,5.0
Changan Deepal S09,2025,֏ 21 500 000,1200 կմ,53750.0,2025.0,1200.0,Changan,0.0
Dodge Journey,2019,$ 2 400,78967 կմ,2400.0,2019.0,78967.0,Dodge,6.0
Dodge Journey,2019,$ 3 500,54295 մղոն,3500.0,2019.0,54295.0,Dodge,6.0
Dodge Journey,2019,$ 2 400,51196 մղոն,2400.0,2019.0,51196.0,Dodge,6.0
Dodge Journey,2019,$ 3 400,69144 մղոն,3400.0,2019.0,69144.0,Dodge,6.0
Dodge Journey,2020,$ 3 400,26444 մղոն,3400.0,2020.0,26444.0,Dodge,5.0
Dodge Journey,2019,$ 3 200,67822 մղոն,3200.0,2019.0,67822.0,Dodge,6.0
Dodge Journey,2019,$ 2 400,61123 մղոն,2400.0,2019.0,61123.0,Dodge,6.0
Dodge Journey,2019,$ 3 300,54445 մղոն,3300.0,2019.0,54445.0,Dodge,6.0
Dodge Journey,2019,$ 2 500,61475 մղոն,2500.0,2019.0,61475.0,Dodge,6.0
Dodge Journey,2019,$ 2 500,45026 մղոն,2500.0,2019.0,45026.0,Dodge,6.0
Dodge Journey,2020,$ 3 300,51497 մղոն,3300.0,2020.0,51497.0,Dodge,5.0
Jeep Compass,2019,$ 4 300,68762 մղոն,4300.0,2019.0,68762.0,Jeep,6.0
Jeep Compass,2023,$ 6 300,13677 մղոն,6300.0,2023.0,13677.0,Jeep,2.0
Honda Accord,2020,$ 5 500,53988 մղոն,5500.0,2020.0,53988.0,Honda,5.0
Ford Ecosport,2019,$ 3 500,13995 կմ,3500.0,2019.0,13995.0,Ford,6.0
Honda CR-V,2022,$ 11 700,46284 մղոն,11700.0,2022.0,46284.0,Honda,3.0
Hyundai Elantra,2021,$ 4 500,78048 մղոն,4500.0,2021.0,78048.0,Hyundai,4.0
Toyota Camry,2020,$ 7 100,81277 մղոն,7100.0,2020.0,81277.0,Toyota,5.0
Toyota C-HR,2019,$ 4 200,79144 կմ,4200.0,2019.0,79144.0,Toyota,6.0
Hyundai Kona,2022,$ 6 200,16977 կմ,6200.0,2022.0,16977.0,Hyundai,3.0
Tesla Model Y,2024,$ 14 000,8214 մղոն,14000.0,2024.0,8214.0,Tesla,1.0
Tesla Model 3,2023,$ 8 600,9314 մղոն,8600.0,2023.0,9314.0,Tesla,2.0
Honda Accord,2020,$ 4 900,75133 մղոն,4900.0,2020.0,75133.0,Honda,5.0
Toyota C-HR,2021,$ 5 800,35117 մղոն,5800.0,2021.0,35117.0,Toyota,4.0
Nissan Rogue,2019,$ 3 800,93147 մղոն,3800.0,2019.0,93147.0,Nissan,6.0
Kia Optima,2020,$ 3 300,82201 մղոն,3300.0,2020.0,82201.0,Kia,5.0
Honda Accord,2019,$ 5 200,82974 մղոն,5200.0,2019.0,82974.0,Honda,6.0
Nissan Sentra,2019,$ 1 800,94555 կմ,1800.0,2019.0,94555.0,Nissan,6.0
Chevrolet Volt,2013,$ 2 100,82198 մղոն,2100.0,2013.0,82198.0,Chevrolet,12.0
Chevrolet Volt,2013,$ 1 900,93147 մղոն,1900.0,2013.0,93147.0,Chevrolet,12.0
Chevrolet Volt,2014,$ 1 900,81331 մղոն,1900.0,2014.0,81331.0,Chevrolet,11.0
Chevrolet Volt,2017,$ 3 300,96014 մղոն,3300.0,2017.0,96014.0,Chevrolet,8.0
Nissan Tiida,2008,$ 4 800,160000 կմ,4800.0,2008.0,160000.0,Nissan,17.0
Kia K4,2025,$ 8 800,3947 կմ,8800.0,2025.0,3947.0,Kia,0.0
Kia K4,2025,$ 7 600,3644 մղոն,7600.0,2025.0,3644.0,Kia,0.0
Kia K4,2025,$ 7 600,1947 կմ,7600.0,2025.0,1947.0,Kia,0.0
Kia K4,2025,$ 7 400,3024 մղոն,7400.0,2025.0,3024.0,Kia,0.0
Jeep Compass,2025,$ 7 500,33360 կմ,7500.0,2025.0,33360.0,Jeep,0.0
Kia K4,2025,$ 7 500,1398 կմ,7500.0,2025.0,1398.0,Kia,0.0
Kia K4,2025,$ 7 900,2844 կմ,7900.0,2025.0,2844.0,Kia,0.0
Kia K4,2025,$ 8 400,1974 կմ,8400.0,2025.0,1974.0,Kia,0.0
Chevrolet Volt,2012,$ 1 900,83449 մղոն,1900.0,2012.0,83449.0,Chevrolet,13.0
Chevrolet Volt,2012,$ 1 900,96712 կմ,1900.0,2012.0,96712.0,Chevrolet,13.0
Chevrolet Volt,2011,$ 1 600,42199 մղոն,1600.0,2011.0,42199.0,Chevrolet,14.0
Kia Forte,2022,$ 4 400,32320 կմ,4400.0,2022.0,32320.0,Kia,3.0
Kia Forte,2024,$ 5 100,45977 կմ,5100.0,2024.0,45977.0,Kia,1.0
Kia Seltos,2022,$ 4 600,64877 կմ,4600.0,2022.0,64877.0,Kia,3.0
Mercedes-Benz C 300,2021,$ 11 800,59772 կմ,11800.0,2021.0,59772.0,Mercedes-Benz,4.0
Nissan Rogue,2023,$ 6 500,27668 կմ,6500.0,2023.0,27668.0,Nissan,2.0
Nissan Kicks,2021,$ 4 600,20774 կմ,4600.0,2021.0,20774.0,Nissan,4.0
Chevrolet Trax,2022,$ 3 400,64741 կմ,3400.0,2022.0,64741.0,Chevrolet,3.0
Kia Forte,2022,$ 4 800,59477 կմ,4800.0,2022.0,59477.0,Kia,3.0
Toyota C-HR,2021,$ 5 700,52202 կմ,5700.0,2021.0,52202.0,Toyota,4.0
Mitsubishi Outlander,2020,$ 4 100,71399 կմ,4100.0,2020.0,71399.0,Mitsubishi,5.0
Nissan Kicks,2022,$ 4 300,36472 կմ,4300.0,2022.0,36472.0,Nissan,3.0
Lexus RX 350,2022,$ 17 100,30154 կմ,17100.0,2022.0,30154.0,Lexus,3.0
Jeep Renegade,2020,$ 14 500,40000 մղոն,14500.0,2020.0,40000.0,Jeep,5.0
Toyota Rav 4,2021,$ 10 900,31548 մղոն,10900.0,2021.0,31548.0,Toyota,4.0
Porsche Panamera,2010,$ 27 000,55000 կմ,27000.0,2010.0,55000.0,Porsche,15.0
BMW 330,2021,$ 11 700,23511 կմ,11700.0,2021.0,23511.0,BMW,4.0
Chevrolet Trax,2020,$ 2 800,36487 մղոն,2800.0,2020.0,36487.0,Chevrolet,5.0
Jeep Cherokee,2020,$ 5 400,61774 կմ,5400.0,2020.0,61774.0,Jeep,5.0
Nissan Rogue,2019,$ 4 200,59250 կմ,4200.0,2019.0,59250.0,Nissan,6.0
Jeep Cherokee,2019,$ 3 900,61998 մղոն,3900.0,2019.0,61998.0,Jeep,6.0
Dodge Journey,2020,$ 3 600,81347 կմ,3600.0,2020.0,81347.0,Dodge,5.0
Honda Accord,2022,$ 7 900,48000 կմ,7900.0,2022.0,48000.0,Honda,3.0
Toyota Corolla,2022,$ 5 200,18347 կմ,5200.0,2022.0,18347.0,Toyota,3.0
Kia Forte,2022,$ 5 500,15344 կմ,5500.0,2022.0,15344.0,Kia,3.0
Chevrolet Equinox,2020,$ 3 800,69113 կմ,3800.0,2020.0,69113.0,Chevrolet,5.0
Nissan Sentra,2019,$ 1 900,73155 կմ,1900.0,2019.0,73155.0,Nissan,6.0
Hyundai Elantra,2020,$ 3 600,63588 կմ,3600.0,2020.0,63588.0,Hyundai,5.0
Kia Forte,2023,$ 4 900,36121 կմ,4900.0,2023.0,36121.0,Kia,2.0
Jeep Compass,2019,$ 4 200,61974 կմ,4200.0,2019.0,61974.0,Jeep,6.0
Toyota Camry,2020,$ 7 200,26557 մղոն,7200.0,2020.0,26557.0,Toyota,5.0
Honda Accord,2022,$ 7 500,24887 մղոն,7500.0,2022.0,24887.0,Honda,3.0
Tesla Model Y,2021,$ 10 200,36376 մղոն,10200.0,2021.0,36376.0,Tesla,4.0
Tesla Model Y,2022,$ 11 000,15001 մղոն,11000.0,2022.0,15001.0,Tesla,3.0
Toyota Rav 4,2023,$ 12 400,50129 կմ,12400.0,2023.0,50129.0,Toyota,2.0
Kia Forte,2024,$ 5 100,39144 կմ,5100.0,2024.0,39144.0,Kia,1.0
Tesla Model 3,2022,$ 7 600,73155 կմ,7600.0,2022.0,73155.0,Tesla,3.0
Tesla Model 3,2022,$ 7 500,89411 մղոն,7500.0,2022.0,89411.0,Tesla,3.0
Tesla Model 3,2022,$ 7 500,64256 մղոն,7500.0,2022.0,64256.0,Tesla,3.0
Kia Forte,2022,$ 4 500,46935 մղոն,4500.0,2022.0,46935.0,Kia,3.0
Kia Forte,2020,$ 4 600,34611 մղոն,4600.0,2020.0,34611.0,Kia,5.0
Hyundai Elantra,2022,$ 5 200,31847 կմ,5200.0,2022.0,31847.0,Hyundai,3.0
Jeep Cherokee,2019,$ 3 800,81247 մղոն,3800.0,2019.0,81247.0,Jeep,6.0
Hyundai Elantra,2019,$ 3 200,30390 կմ,3200.0,2019.0,30390.0,Hyundai,6.0
Kia Seltos,2023,$ 5 600,61790 մղոն,5600.0,2023.0,61790.0,Kia,2.0
Toyota Rav 4,2020,$ 9 500,38050 մղոն,9500.0,2020.0,38050.0,Toyota,5.0
Kia Seltos,2022,$ 4 600,72010 մղոն,4600.0,2022.0,72010.0,Kia,3.0
Mitsubishi Outlander,2020,$ 4 400,135286 մղոն,4400.0,2020.0,135286.0,Mitsubishi,5.0
Nissan Rogue,2019,$ 3 500,97614 մղոն,3500.0,2019.0,97614.0,Nissan,6.0
Kia Forte,2021,$ 3 900,95232 կմ,3900.0,2021.0,95232.0,Kia,4.0
Kia Forte,2024,$ 6 800,35668 կմ,6800.0,2024.0,35668.0,Kia,1.0
Tesla Model 3,2020,$ 7 400,55647 կմ,7400.0,2020.0,55647.0,Tesla,5.0
Toyota Rav 4,2020,$ 9 400,67765 կմ,9400.0,2020.0,67765.0,Toyota,5.0
Hyundai Elantra,2023,$ 5 700,12477 կմ,5700.0,2023.0,12477.0,Hyundai,2.0
Nissan Kicks,2020,$ 3 100,68545 կմ,3100.0,2020.0,68545.0,Nissan,5.0
Mitsubishi Outlander,2020,$ 4 500,69477 մղոն,4500.0,2020.0,69477.0,Mitsubishi,5.0
Hyundai Elantra,2023,$ 5 700,18477 կմ,5700.0,2023.0,18477.0,Hyundai,2.0
Nissan Sentra,2019,$ 1 900,89631 կմ,1900.0,2019.0,89631.0,Nissan,6.0
Jeep Cherokee,2019,$ 3 900,77848 մղոն,3900.0,2019.0,77848.0,Jeep,6.0
Ford Fusion,2019,$ 3 800,69711 կմ,3800.0,2019.0,69711.0,Ford,6.0
Tesla Model 3,2022,$ 7 500,155846 կմ,7500.0,2022.0,155846.0,Tesla,3.0
Jeep Compass,2021,$ 4 500,64112 մղոն,4500.0,2021.0,64112.0,Jeep,4.0
Hyundai Elantra,2023,$ 5 700,77889 կմ,5700.0,2023.0,77889.0,Hyundai,2.0
Hyundai Kona,2023,$ 6 600,62641 մղոն,6600.0,2023.0,62641.0,Hyundai,2.0
Jeep Cherokee,2022,$ 5 300,20381 կմ,5300.0,2022.0,20381.0,Jeep,3.0
Kia Seltos,2024,$ 6 500,20529 մղոն,6500.0,2024.0,20529.0,Kia,1.0
Kia Sportage,2023,$ 8 200,42664 մղոն,8200.0,2023.0,42664.0,Kia,2.0
Ford Fusion,2019,$ 3 800,60272 մղոն,3800.0,2019.0,60272.0,Ford,6.0
Dodge Journey,2020,$ 12 300,94000 մղոն,12300.0,2020.0,94000.0,Dodge,5.0
Toyota Rav 4,2022,$ 11 300,57156 մղոն,11300.0,2022.0,57156.0,Toyota,3.0
BMW X6,2022,$ 38 000,26878 կմ,38000.0,2022.0,26878.0,BMW,3.0
Nissan Kicks,2021,$ 4 600,86661 կմ,4600.0,2021.0,86661.0,Nissan,4.0
Hyundai Elantra,2022,$ 5 200,49531 կմ,5200.0,2022.0,49531.0,Hyundai,3.0
Hyundai Elantra,2023,$ 5 700,22620 կմ,5700.0,2023.0,22620.0,Hyundai,2.0
Toyota Corolla,2023,$ 4 800,33102 կմ,4800.0,2023.0,33102.0,Toyota,2.0
Chevrolet Trax,2021,$ 2 400,61544 կմ,2400.0,2021.0,61544.0,Chevrolet,4.0
Kia Forte,2023,$ 4 700,98315 մղոն,4700.0,2023.0,98315.0,Kia,2.0
